run_id,stage,completed,cached,hidden,depth,parameter_count,learning_rate,batch_size,effective_batch_size,head_mode,output_dim,seed,max_epochs,epochs_run,stop_reason,best_epoch,best_train_loss,best_train_accuracy,best_train_precision,best_train_recall,best_train_f1,best_val_loss,best_val_accuracy,best_val_precision,best_val_recall,best_val_f1,final_train_loss,final_train_accuracy,final_val_loss,final_val_accuracy,generalization_gap,val_true_negative,val_false_positive,val_false_negative,val_true_positive,train_time_ms,run_directory,error
7bb4cfd90fb6,output_head,True,False,32x64x512,3,167522,0.01,16,16,softmax2,2,15,500,42,validation_patience,7,0.651343047618866,0.63,0.6638655462184874,0.5266666666666666,0.5873605947955389,0.696795642375946,0.59,0.6097560975609756,0.5,0.5494505494505494,0.5449098944664001,0.7266666666666667,0.8118942975997925,0.55,0.040000000000000036,34,16,25,25,1655,runs/output_head_tournament_v2/output_head/7bb4cfd90fb6_32x64x512_lr0p01_bs16_softmax2_seed15,
e281b44b3e1c,output_head,True,False,32x64x512,3,167522,0.01,16,16,softmax2,2,16,500,42,low_learning,19,0.6331455111503601,0.6533333333333333,0.6026785714285714,0.9,0.7219251336898396,0.6802542805671692,0.61,0.5797101449275363,0.8,0.6722689075630253,0.6090179681777954,0.6466666666666666,1.023911714553833,0.54,0.043333333333333335,21,29,10,40,1667,runs/output_head_tournament_v2/output_head/e281b44b3e1c_32x64x512_lr0p01_bs16_softmax2_seed16,
6b52e8c564e5,output_head,True,False,32x64x512,3,167522,0.01,16,16,softmax2,2,17,500,42,low_learning,27,0.49928197264671326,0.78,0.7413793103448276,0.86,0.7962962962962963,0.7348718047142029,0.63,0.6140350877192983,0.7,0.6542056074766356,0.6658833622932434,0.64,1.0333342552185059,0.51,0.15000000000000002,28,22,15,35,1659,runs/output_head_tournament_v2/output_head/6b52e8c564e5_32x64x512_lr0p01_bs16_softmax2_seed17,
a5eeccb40160,output_head,True,False,32x64x512,3,167522,0.01,16,16,softmax2,2,18,500,35,low_learning,16,0.5876895785331726,0.6833333333333333,0.6368159203980099,0.8533333333333334,0.7293447293447294,0.7472545504570007,0.55,0.5342465753424658,0.78,0.6341463414634146,0.5532655119895935,0.72,0.9468992352485657,0.44,0.1333333333333333,16,34,11,39,1382,runs/output_head_tournament_v2/output_head/a5eeccb40160_32x64x512_lr0p01_bs16_softmax2_seed18,
727b36468504,output_head,True,False,32x64x512,3,167522,0.01,16,16,softmax2,2,19,500,76,low_learning,60,0.33754101395606995,0.8733333333333333,0.8043478260869565,0.9866666666666667,0.8862275449101796,0.8487571477890015,0.59,0.5692307692307692,0.74,0.6434782608695652,0.7351753115653992,0.7266666666666667,1.5732043981552124,0.53,0.2833333333333333,22,28,13,37,3002,runs/output_head_tournament_v2/output_head/727b36468504_32x64x512_lr0p01_bs16_softmax2_seed19,
90c3d9cc7bc7,output_head,True,False,32x64x512,3,167522,0.01,16,16,softmax2,2,20,500,66,low_learning,32,0.5591712594032288,0.7233333333333334,0.8130841121495327,0.58,0.6770428015564202,0.8015331029891968,0.6,0.631578947368421,0.48,0.5454545454545454,0.43006056547164917,0.7966666666666666,0.9511868953704834,0.52,0.1233333333333334,36,14,26,24,2366,runs/output_head_tournament_v2/output_head/90c3d9cc7bc7_32x64x512_lr0p01_bs16_softmax2_seed20,
3f24ae28c9c9,output_head,True,False,32x64x512,3,167522,0.01,16,16,softmax2,2,21,500,39,low_learning,23,0.5937819480895996,0.69,0.8607594936708861,0.4533333333333333,0.593886462882096,0.7288702130317688,0.56,0.6,0.36,0.45,0.8189161419868469,0.5,1.0782756805419922,0.5,0.1299999999999999,38,12,32,18,1348,runs/output_head_tournament_v2/output_head/3f24ae28c9c9_32x64x512_lr0p01_bs16_softmax2_seed21,
3016984e27ee,output_head,True,False,32x64x512,3,167522,0.01,16,16,softmax2,2,22,500,41,low_learning,14,0.6150104999542236,0.73,0.7379310344827587,0.7133333333333334,0.7254237288135593,0.7079382538795471,0.58,0.58,0.58,0.58,0.7115828394889832,0.6333333333333333,1.232873797416687,0.49,0.15000000000000002,29,21,21,29,1414,runs/output_head_tournament_v2/output_head/3016984e27ee_32x64x512_lr0p01_bs16_softmax2_seed22,
8fe620767e66,output_head,True,False,32x64x512,3,167522,0.01,16,16,softmax2,2,23,500,42,low_learning,24,0.5750130414962769,0.7733333333333333,0.7530864197530864,0.8133333333333334,0.782051282051282,0.7105882167816162,0.57,0.5614035087719298,0.64,0.5981308411214953,0.6807367205619812,0.65,0.9935490489006042,0.52,0.20333333333333337,25,25,18,32,1430,runs/output_head_tournament_v2/output_head/8fe620767e66_32x64x512_lr0p01_bs16_softmax2_seed23,
576cebb46ebd,output_head,True,False,32x64x512,3,167522,0.01,16,16,softmax2,2,24,500,49,low_learning,34,0.5224103927612305,0.7533333333333333,0.7435897435897436,0.7733333333333333,0.7581699346405228,0.75235915184021,0.6,0.5892857142857143,0.66,0.6226415094339622,0.599783718585968,0.5933333333333334,0.988515317440033,0.57,0.15333333333333332,27,23,17,33,1692,runs/output_head_tournament_v2/output_head/576cebb46ebd_32x64x512_lr0p01_bs16_softmax2_seed24,
bf0ed85e5631,output_head,True,False,32x64x512,3,167522,0.01,16,16,softmax2,2,25,500,45,low_learning,15,0.6594310402870178,0.62,0.6285714285714286,0.5866666666666667,0.6068965517241379,0.6884759664535522,0.58,0.58,0.58,0.58,0.8252355456352234,0.5266666666666666,0.9447598457336426,0.53,0.040000000000000036,29,21,21,29,1596,runs/output_head_tournament_v2/output_head/bf0ed85e5631_32x64x512_lr0p01_bs16_softmax2_seed25,
e8059b5a005e,output_head,True,False,32x64x512,3,167522,0.01,16,16,softmax2,2,26,500,36,low_learning,6,0.6783580183982849,0.6133333333333333,0.5732758620689655,0.8866666666666667,0.6963350785340314,0.6876426935195923,0.61,0.5774647887323944,0.82,0.6776859504132231,0.7651606202125549,0.59,1.0322014093399048,0.51,0.0033333333333332993,20,30,9,41,1290,runs/output_head_tournament_v2/output_head/e8059b5a005e_32x64x512_lr0p01_bs16_softmax2_seed26,
89681c08757c,output_head,True,False,32x64x512,3,167522,0.01,16,16,softmax2,2,27,500,43,low_learning,9,0.6723840236663818,0.63,0.5851528384279476,0.8933333333333333,0.7071240105540897,0.6874517798423767,0.6,0.5641025641025641,0.88,0.6875,0.5657678246498108,0.6733333333333333,0.8719392418861389,0.5,0.030000000000000027,16,34,6,44,1554,runs/output_head_tournament_v2/output_head/89681c08757c_32x64x512_lr0p01_bs16_softmax2_seed27,
ad54d440a21a,output_head,True,False,32x64x512,3,167522,0.01,16,16,softmax2,2,28,500,40,validation_patience,5,0.6787643432617188,0.6666666666666666,0.6302083333333334,0.8066666666666666,0.7076023391812865,0.6864103674888611,0.6,0.5925925925925926,0.64,0.6153846153846153,0.57602459192276,0.6533333333333333,0.9462863206863403,0.47,0.06666666666666665,28,22,18,32,1429,runs/output_head_tournament_v2/output_head/ad54d440a21a_32x64x512_lr0p01_bs16_softmax2_seed28,
73c5120bb33a,output_head,True,False,32x64x512,3,167522,0.01,16,16,softmax2,2,29,500,60,low_learning,40,0.46588316559791565,0.7766666666666666,0.7150259067357513,0.92,0.8046647230320699,0.7918606400489807,0.57,0.5555555555555556,0.7,0.6194690265486726,0.5380635261535645,0.77,0.8782315254211426,0.46,0.20666666666666667,22,28,15,35,2221,runs/output_head_tournament_v2/output_head/73c5120bb33a_32x64x512_lr0p01_bs16_softmax2_seed29,
8852295138aa,output_head,True,False,32x64x512,3,167522,0.01,16,16,softmax2,2,30,500,36,low_learning,16,0.6222707629203796,0.6366666666666667,0.7662337662337663,0.3933333333333333,0.5198237885462555,0.7461961507797241,0.56,0.6,0.36,0.45,1.0638840198516846,0.5066666666666667,1.4156173467636108,0.5,0.07666666666666666,38,12,32,18,1364,runs/output_head_tournament_v2/output_head/8852295138aa_32x64x512_lr0p01_bs16_softmax2_seed30,
917daba49fe2,output_head,True,False,32x64x512,3,167522,0.01,16,16,softmax2,2,31,500,30,low_learning,6,0.6867465376853943,0.5366666666666666,0.5201465201465202,0.9466666666666667,0.6713947990543735,0.6964825987815857,0.55,0.5274725274725275,0.96,0.6808510638297873,0.7238303422927856,0.5666666666666667,0.9111572504043579,0.46,-0.01333333333333342,7,43,2,48,1087,runs/output_head_tournament_v2/output_head/917daba49fe2_32x64x512_lr0p01_bs16_softmax2_seed31,
1f7035483765,output_head,True,False,32x64x512,3,167522,0.01,16,16,softmax2,2,32,500,41,low_learning,11,0.6468477845191956,0.6133333333333333,0.646551724137931,0.5,0.5639097744360902,0.7516566514968872,0.59,0.6046511627906976,0.52,0.5591397849462365,0.5734027028083801,0.6866666666666666,0.8586097955703735,0.57,0.023333333333333317,33,17,24,26,1486,runs/output_head_tournament_v2/output_head/1f7035483765_32x64x512_lr0p01_bs16_softmax2_seed32,
d57c2e75abe8,output_head,True,False,32x64x512,3,167522,0.01,16,16,softmax2,2,33,500,63,low_learning,48,0.42488789558410645,0.8366666666666667,0.9391304347826087,0.72,0.8150943396226416,0.8520748615264893,0.61,0.6222222222222222,0.56,0.5894736842105264,0.527170717716217,0.7433333333333333,1.4437735080718994,0.53,0.22666666666666668,33,17,22,28,2315,runs/output_head_tournament_v2/output_head/d57c2e75abe8_32x64x512_lr0p01_bs16_softmax2_seed33,
abc141a2153a,output_head,True,False,32x64x512,3,167522,0.01,16,16,softmax2,2,34,500,39,low_learning,24,0.5145650506019592,0.8166666666666667,0.8368794326241135,0.7866666666666666,0.8109965635738831,0.7647988200187683,0.6,0.6041666666666666,0.58,0.5918367346938774,0.5164875388145447,0.7133333333333334,1.1566762924194336,0.5,0.21666666666666667,31,19,21,29,1359,runs/output_head_tournament_v2/output_head/abc141a2153a_32x64x512_lr0p01_bs16_softmax2_seed34,
93bd0b8b0c4c,output_head,True,False,32x64x512,3,167522,0.01,16,16,softmax2,2,35,500,38,low_learning,16,0.6545335054397583,0.65,0.7142857142857143,0.5,0.588235294117647,0.694053053855896,0.61,0.6666666666666666,0.44,0.5301204819277109,0.7014771699905396,0.6433333333333333,1.10161554813385,0.49,0.040000000000000036,39,11,28,22,1429,runs/output_head_tournament_v2/output_head/93bd0b8b0c4c_32x64x512_lr0p01_bs16_softmax2_seed35,
2f5ab48ec330,output_head,True,False,32x64x512,3,167522,0.01,16,16,softmax2,2,36,500,31,low_learning,11,0.6657352447509766,0.64,0.5867768595041323,0.9466666666666667,0.7244897959183674,0.6901305317878723,0.57,0.5411764705882353,0.92,0.6814814814814815,0.7165652513504028,0.5133333333333333,0.8092201352119446,0.49,0.07000000000000006,11,39,4,46,1227,runs/output_head_tournament_v2/output_head/2f5ab48ec330_32x64x512_lr0p01_bs16_softmax2_seed36,
17708642390e,output_head,True,False,32x64x512,3,167522,0.01,16,16,softmax2,2,37,500,37,low_learning,21,0.6078323721885681,0.6833333333333333,0.8395061728395061,0.4533333333333333,0.5887445887445887,0.7900153994560242,0.58,0.6538461538461539,0.34,0.4473684210526316,0.6144387722015381,0.7,0.8979572057723999,0.52,0.10333333333333339,41,9,33,17,1448,runs/output_head_tournament_v2/output_head/17708642390e_32x64x512_lr0p01_bs16_softmax2_seed37,
d672b7bbc8f2,output_head,True,False,32x64x512,3,167522,0.01,16,16,softmax2,2,38,500,36,low_learning,16,0.644540548324585,0.6733333333333333,0.6326530612244898,0.8266666666666667,0.7167630057803468,0.6771098971366882,0.59,0.5882352941176471,0.6,0.5940594059405941,0.7020673751831055,0.6133333333333333,0.9372981190681458,0.53,0.08333333333333337,29,21,20,30,1337,runs/output_head_tournament_v2/output_head/d672b7bbc8f2_32x64x512_lr0p01_bs16_softmax2_seed38,
39465f1d079f,output_head,True,False,32x64x512,3,167522,0.01,16,16,softmax2,2,39,500,45,low_learning,14,0.6522359848022461,0.5833333333333334,0.7906976744186046,0.22666666666666666,0.35233160621761656,0.6959351897239685,0.57,0.7692307692307693,0.2,0.31746031746031744,0.6111804246902466,0.6733333333333333,0.9690701961517334,0.47,0.01333333333333342,47,3,40,10,1624,runs/output_head_tournament_v2/output_head/39465f1d079f_32x64x512_lr0p01_bs16_softmax2_seed39,
1f43896955c8,output_head,True,False,32x64x512,3,167522,0.01,16,16,softmax2,2,40,500,30,low_learning,7,0.6446263790130615,0.65,0.7922077922077922,0.4066666666666667,0.5374449339207049,0.6936177611351013,0.55,0.5862068965517241,0.34,0.43037974683544306,0.7878758907318115,0.5733333333333334,1.0156049728393555,0.49,0.09999999999999998,38,12,33,17,1072,runs/output_head_tournament_v2/output_head/1f43896955c8_32x64x512_lr0p01_bs16_softmax2_seed40,
5da519a7d5ed,output_head,True,False,32x64x512,3,167522,0.01,16,16,softmax2,2,41,500,67,low_learning,51,0.70772385597229,0.6066666666666667,0.9444444444444444,0.22666666666666666,0.3655913978494624,1.1536805629730225,0.61,0.9230769230769231,0.24,0.38095238095238093,0.6561279296875,0.6,1.0739490985870361,0.54,-0.0033333333333332993,49,1,38,12,2355,runs/output_head_tournament_v2/output_head/5da519a7d5ed_32x64x512_lr0p01_bs16_softmax2_seed41,
27b7e692d939,output_head,True,False,32x64x512,3,167522,0.01,16,16,softmax2,2,42,500,36,low_learning,20,0.6229966282844543,0.6333333333333333,0.7564102564102564,0.3933333333333333,0.5175438596491228,0.8280087113380432,0.61,0.6666666666666666,0.44,0.5301204819277109,0.7000798583030701,0.6266666666666667,1.0213948488235474,0.49,0.023333333333333317,39,11,28,22,1307,runs/output_head_tournament_v2/output_head/27b7e692d939_32x64x512_lr0p01_bs16_softmax2_seed42,
965de85dc1d6,output_head,True,False,64x32x512,3,281697,0.003,16,16,sigmoid1,1,1,500,47,validation_patience,12,0.6525081396102905,0.6566666666666666,0.6192893401015228,0.8133333333333334,0.7031700288184438,0.6891172528266907,0.6,0.5961538461538461,0.62,0.607843137254902,0.38748595118522644,0.8966666666666666,0.7940344214439392,0.59,0.05666666666666664,29,21,19,31,1776,runs/output_head_tournament_v2/output_head/965de85dc1d6_64x32x512_lr0p003_bs16_sigmoid1_seed1,
1addd95139b9,output_head,True,False,64x32x512,3,281697,0.003,16,16,sigmoid1,1,2,500,57,low_learning,33,0.5955432653427124,0.61,0.9714285714285714,0.22666666666666666,0.36756756756756753,0.8097756505012512,0.55,0.7272727272727273,0.16,0.2622950819672131,1.011143445968628,0.5466666666666666,1.357241153717041,0.48,0.05999999999999994,47,3,42,8,2160,runs/output_head_tournament_v2/output_head/1addd95139b9_64x32x512_lr0p003_bs16_sigmoid1_seed2,
0ae8481bf39b,output_head,True,False,64x32x512,3,281697,0.003,16,16,sigmoid1,1,3,500,56,low_learning,29,0.5995941162109375,0.6733333333333333,0.9482758620689655,0.36666666666666664,0.5288461538461539,0.7420856356620789,0.56,0.625,0.3,0.4054054054054054,0.6686283349990845,0.5866666666666667,1.0247355699539185,0.54,0.11333333333333329,41,9,35,15,2091,runs/output_head_tournament_v2/output_head/0ae8481bf39b_64x32x512_lr0p003_bs16_sigmoid1_seed3,
db854026e954,output_head,True,False,64x32x512,3,281697,0.003,16,16,sigmoid1,1,4,500,48,validation_patience,13,0.6453436613082886,0.7166666666666667,0.6701570680628273,0.8533333333333334,0.7507331378299121,0.707500696182251,0.55,0.5396825396825397,0.68,0.6017699115044247,0.6789671182632446,0.6066666666666667,1.042358160018921,0.52,0.16666666666666663,21,29,16,34,1817,runs/output_head_tournament_v2/output_head/db854026e954_64x32x512_lr0p003_bs16_sigmoid1_seed4,
f3dffc7234c4,output_head,True,False,64x32x512,3,281697,0.003,16,16,sigmoid1,1,5,500,39,low_learning,19,0.6272920370101929,0.6733333333333333,0.6203703703703703,0.8933333333333333,0.7322404371584699,0.7045375108718872,0.57,0.5492957746478874,0.78,0.6446280991735538,0.6441779732704163,0.6,0.872890293598175,0.55,0.10333333333333339,18,32,11,39,1617,runs/output_head_tournament_v2/output_head/f3dffc7234c4_64x32x512_lr0p003_bs16_sigmoid1_seed5,
6e30a1f7d8dd,output_head,True,False,64x32x512,3,281697,0.003,16,16,sigmoid1,1,6,500,35,low_learning,17,0.6423707604408264,0.6666666666666666,0.8125,0.43333333333333335,0.5652173913043479,0.7027137875556946,0.52,0.53125,0.34,0.4146341463414634,0.7881004810333252,0.51,0.9127612113952637,0.49,0.1466666666666666,35,15,33,17,1346,runs/output_head_tournament_v2/output_head/6e30a1f7d8dd_64x32x512_lr0p003_bs16_sigmoid1_seed6,
df798dc753f8,output_head,True,False,64x32x512,3,281697,0.003,16,16,sigmoid1,1,7,500,36,low_learning,2,0.6839718818664551,0.55,0.5418994413407822,0.6466666666666666,0.5896656534954408,0.688315749168396,0.58,0.5666666666666667,0.68,0.6181818181818183,0.6362773776054382,0.6,0.8763720393180847,0.52,-0.029999999999999916,24,26,16,34,1448,runs/output_head_tournament_v2/output_head/df798dc753f8_64x32x512_lr0p003_bs16_sigmoid1_seed7,
8cac0543d060,output_head,True,False,64x32x512,3,281697,0.003,16,16,sigmoid1,1,8,500,47,low_learning,29,0.5616472959518433,0.6533333333333333,0.9791666666666666,0.31333333333333335,0.47474747474747475,0.7794642448425293,0.56,0.75,0.18,0.2903225806451613,0.5266414284706116,0.7333333333333333,0.9475221037864685,0.53,0.09333333333333327,47,3,41,9,1887,runs/output_head_tournament_v2/output_head/8cac0543d060_64x32x512_lr0p003_bs16_sigmoid1_seed8,
55f14586828a,output_head,True,False,64x32x512,3,281697,0.003,16,16,sigmoid1,1,9,500,37,validation_patience,2,0.676812469959259,0.6266666666666667,0.6417910447761194,0.5733333333333334,0.6056338028169014,0.6928417682647705,0.59,0.5818181818181818,0.64,0.6095238095238096,0.45344382524490356,0.85,0.8173536658287048,0.44,0.036666666666666736,27,23,18,32,1517,runs/output_head_tournament_v2/output_head/55f14586828a_64x32x512_lr0p003_bs16_sigmoid1_seed9,
98936eaef484,output_head,True,False,64x32x512,3,281697,0.003,16,16,sigmoid1,1,10,500,41,low_learning,25,0.5664360523223877,0.71,0.6438356164383562,0.94,0.7642276422764229,0.726204514503479,0.6,0.5694444444444444,0.82,0.6721311475409835,0.6122510433197021,0.6333333333333333,0.9392804503440857,0.49,0.10999999999999999,19,31,9,41,1572,runs/output_head_tournament_v2/output_head/98936eaef484_64x32x512_lr0p003_bs16_sigmoid1_seed10,
854186b2506d,output_head,True,False,64x32x512,3,281697,0.003,16,16,sigmoid1,1,11,500,41,low_learning,8,0.6655994057655334,0.6433333333333333,0.6214689265536724,0.7333333333333333,0.672782874617737,0.6937739253044128,0.54,0.53125,0.68,0.5964912280701754,0.6051068305969238,0.6066666666666667,0.8210862278938293,0.51,0.10333333333333328,20,30,16,34,1514,runs/output_head_tournament_v2/output_head/854186b2506d_64x32x512_lr0p003_bs16_sigmoid1_seed11,
1130634bbbb6,output_head,True,False,64x32x512,3,281697,0.003,16,16,sigmoid1,1,12,500,40,validation_patience,5,0.6724972128868103,0.6333333333333333,0.6538461538461539,0.5666666666666667,0.6071428571428571,0.6918630599975586,0.58,0.5833333333333334,0.56,0.5714285714285714,0.4851396381855011,0.8166666666666667,0.7712732553482056,0.54,0.053333333333333344,30,20,22,28,1435,runs/output_head_tournament_v2/output_head/1130634bbbb6_64x32x512_lr0p003_bs16_sigmoid1_seed12,
f02c4315e837,output_head,True,False,64x32x512,3,281697,0.003,16,16,sigmoid1,1,13,500,47,low_learning,32,0.5418787002563477,0.7866666666666666,0.9056603773584906,0.64,0.7500000000000001,0.7104145884513855,0.6,0.6470588235294118,0.44,0.5238095238095238,0.5978208780288696,0.61,0.9082280993461609,0.53,0.18666666666666665,38,12,28,22,1738,runs/output_head_tournament_v2/output_head/f02c4315e837_64x32x512_lr0p003_bs16_sigmoid1_seed13,
94657a3911dc,output_head,True,False,64x32x512,3,281697,0.003,16,16,sigmoid1,1,14,500,47,low_learning,31,0.5051595568656921,0.83,0.803680981595092,0.8733333333333333,0.8370607028753994,0.7424740195274353,0.57,0.5636363636363636,0.62,0.5904761904761904,0.6629142165184021,0.6133333333333333,0.9864202737808228,0.48,0.26,26,24,19,31,1649,runs/output_head_tournament_v2/output_head/94657a3911dc_64x32x512_lr0p003_bs16_sigmoid1_seed14,
dd2a5f5d7a03,output_head,True,False,64x32x512,3,281697,0.003,16,16,sigmoid1,1,15,500,32,low_learning,15,0.6213185787200928,0.7166666666666667,0.8350515463917526,0.54,0.6558704453441295,0.716650664806366,0.56,0.59375,0.38,0.46341463414634143,0.7135275602340698,0.5633333333333334,0.9345782399177551,0.48,0.15666666666666662,37,13,31,19,1219,runs/output_head_tournament_v2/output_head/dd2a5f5d7a03_64x32x512_lr0p003_bs16_sigmoid1_seed15,
611f81e8a805,output_head,True,False,64x32x512,3,281697,0.003,16,16,sigmoid1,1,16,500,41,validation_patience,6,0.6598179936408997,0.71,0.6598984771573604,0.8666666666666667,0.7492795389048991,0.696646511554718,0.56,0.546875,0.7,0.6140350877192983,0.5364784598350525,0.6766666666666666,0.9421820044517517,0.54,0.1499999999999999,21,29,15,35,1567,runs/output_head_tournament_v2/output_head/611f81e8a805_64x32x512_lr0p003_bs16_sigmoid1_seed16,
0ae95e36240f,output_head,True,False,64x32x512,3,281697,0.003,16,16,sigmoid1,1,17,500,63,low_learning,45,0.48050031065940857,0.7733333333333333,0.6898148148148148,0.9933333333333333,0.814207650273224,0.8529109954833984,0.59,0.5616438356164384,0.82,0.6666666666666667,0.6689585447311401,0.59,1.271446943283081,0.52,0.18333333333333335,18,32,9,41,2365,runs/output_head_tournament_v2/output_head/0ae95e36240f_64x32x512_lr0p003_bs16_sigmoid1_seed17,
533322009f06,output_head,True,False,64x32x512,3,281697,0.003,16,16,sigmoid1,1,18,500,38,low_learning,7,0.6716771125793457,0.65,0.6347305389221557,0.7066666666666667,0.6687697160883281,0.6886096596717834,0.61,0.6,0.66,0.6285714285714286,0.6284263134002686,0.62,0.836903989315033,0.52,0.040000000000000036,28,22,17,33,1430,runs/output_head_tournament_v2/output_head/533322009f06_64x32x512_lr0p003_bs16_sigmoid1_seed18,
bfaef6ce7f77,output_head,True,False,64x32x512,3,281697,0.003,16,16,sigmoid1,1,19,500,44,low_learning,12,0.6549504995346069,0.5966666666666667,0.5568627450980392,0.9466666666666667,0.7012345679012346,0.7075825333595276,0.6,0.5625,0.9,0.6923076923076923,0.9034954905509949,0.52,1.1137630939483643,0.52,-0.0033333333333332993,15,35,5,45,1704,runs/output_head_tournament_v2/output_head/bfaef6ce7f77_64x32x512_lr0p003_bs16_sigmoid1_seed19,
36a03c667069,output_head,True,False,64x32x512,3,281697,0.003,16,16,sigmoid1,1,20,500,70,low_learning,42,0.4428282380104065,0.8633333333333333,0.8303030303030303,0.9133333333333333,0.8698412698412699,0.7878072261810303,0.57,0.5614035087719298,0.64,0.5981308411214953,0.44614219665527344,0.77,1.008852243423462,0.51,0.29333333333333333,25,25,18,32,2693,runs/output_head_tournament_v2/output_head/36a03c667069_64x32x512_lr0p003_bs16_sigmoid1_seed20,
619a24cf33b3,output_head,True,False,64x32x512,3,281697,0.003,16,16,sigmoid1,1,21,500,96,low_learning,77,0.5763365626335144,0.6933333333333334,0.6218487394957983,0.9866666666666667,0.7628865979381443,1.0196385383605957,0.55,0.5324675324675324,0.82,0.6456692913385826,0.4194525480270386,0.75,1.580934762954712,0.52,0.1433333333333333,14,36,9,41,3631,runs/output_head_tournament_v2/output_head/619a24cf33b3_64x32x512_lr0p003_bs16_sigmoid1_seed21,
71ac240cfa22,output_head,True,False,64x32x512,3,281697,0.003,16,16,sigmoid1,1,22,500,41,low_learning,24,0.5952979922294617,0.7333333333333333,0.6699029126213593,0.92,0.7752808988764045,0.7259237766265869,0.55,0.5384615384615384,0.7,0.608695652173913,0.6949504017829895,0.57,0.9675225019454956,0.48,0.18333333333333324,20,30,15,35,1442,runs/output_head_tournament_v2/output_head/71ac240cfa22_64x32x512_lr0p003_bs16_sigmoid1_seed22,
13e55ccb20cf,output_head,True,False,64x32x512,3,281697,0.003,16,16,sigmoid1,1,23,500,37,low_learning,11,0.6691722869873047,0.6533333333333333,0.6173469387755102,0.8066666666666666,0.699421965317919,0.6922561526298523,0.54,0.532258064516129,0.66,0.5892857142857142,0.6475650072097778,0.5933333333333334,0.8198531866073608,0.49,0.11333333333333329,21,29,17,33,1322,runs/output_head_tournament_v2/output_head/13e55ccb20cf_64x32x512_lr0p003_bs16_sigmoid1_seed23,
b2bfd09d8073,output_head,True,False,64x32x512,3,281697,0.003,16,16,sigmoid1,1,24,500,48,low_learning,31,0.5574319958686829,0.6666666666666666,0.9166666666666666,0.36666666666666664,0.5238095238095238,0.7568888068199158,0.58,0.7,0.28,0.4,0.6531568765640259,0.5533333333333333,0.979435920715332,0.51,0.08666666666666667,44,6,36,14,1822,runs/output_head_tournament_v2/output_head/b2bfd09d8073_64x32x512_lr0p003_bs16_sigmoid1_seed24,
e54ae0892b76,output_head,True,False,64x32x512,3,281697,0.003,16,16,sigmoid1,1,25,500,44,low_learning,27,0.5710618495941162,0.75,0.7167630057803468,0.8266666666666667,0.7678018575851393,0.7044618129730225,0.62,0.6071428571428571,0.68,0.6415094339622641,0.6302230954170227,0.64,0.918910562992096,0.54,0.13,28,22,16,34,1638,runs/output_head_tournament_v2/output_head/e54ae0892b76_64x32x512_lr0p003_bs16_sigmoid1_seed25,
995e23ad3f69,output_head,True,False,64x32x512,3,281697,0.003,16,16,sigmoid1,1,26,500,39,low_learning,19,0.600791335105896,0.72,0.6617647058823529,0.9,0.7627118644067796,0.7210327982902527,0.56,0.5454545454545454,0.72,0.6206896551724138,0.5885166525840759,0.6566666666666666,0.8609852194786072,0.53,0.15999999999999992,20,30,14,36,1397,runs/output_head_tournament_v2/output_head/995e23ad3f69_64x32x512_lr0p003_bs16_sigmoid1_seed26,
a6128d4adb00,output_head,True,False,64x32x512,3,281697,0.003,16,16,sigmoid1,1,27,500,52,low_learning,36,0.5391539931297302,0.7866666666666666,0.864406779661017,0.68,0.7611940298507464,0.690006673336029,0.61,0.6571428571428571,0.46,0.5411764705882354,0.6786285042762756,0.55,0.9578112363815308,0.53,0.17666666666666664,38,12,27,23,1827,runs/output_head_tournament_v2/output_head/a6128d4adb00_64x32x512_lr0p003_bs16_sigmoid1_seed27,
25c08900d92a,output_head,True,False,64x32x512,3,281697,0.003,16,16,sigmoid1,1,28,500,55,low_learning,40,0.4656401574611664,0.85,0.8571428571428571,0.84,0.8484848484848485,0.7617926001548767,0.58,0.5869565217391305,0.54,0.5625000000000001,0.4688750207424164,0.73,0.9059150218963623,0.52,0.27,31,19,23,27,2063,runs/output_head_tournament_v2/output_head/25c08900d92a_64x32x512_lr0p003_bs16_sigmoid1_seed28,
3a0e34270ee3,output_head,True,False,64x32x512,3,281697,0.003,16,16,sigmoid1,1,29,500,60,low_learning,40,0.48714306950569153,0.8033333333333333,0.7333333333333333,0.9533333333333334,0.8289855072463769,0.7874884009361267,0.56,0.55,0.66,0.6000000000000001,0.5859828591346741,0.64,1.0217766761779785,0.53,0.2433333333333333,23,27,17,33,2335,runs/output_head_tournament_v2/output_head/3a0e34270ee3_64x32x512_lr0p003_bs16_sigmoid1_seed29,
69764043e9c4,output_head,True,False,64x32x512,3,281697,0.003,16,16,sigmoid1,1,30,500,43,validation_patience,8,0.6703060865402222,0.6433333333333333,0.6936936936936937,0.5133333333333333,0.5900383141762453,0.6924209594726562,0.59,0.6216216216216216,0.46,0.5287356321839081,0.4644589424133301,0.8233333333333334,0.7924337387084961,0.54,0.053333333333333344,36,14,27,23,1638,runs/output_head_tournament_v2/output_head/69764043e9c4_64x32x512_lr0p003_bs16_sigmoid1_seed30,
