epoch,train_loss,train_accuracy,train_precision,train_recall,train_f1,val_loss,val_accuracy,val_precision,val_recall,val_f1,epoch_time_ms
148,0.00578565,1.00000000,1.00000000,1.00000000,1.00000000,1.88566218,0.49000000,0.49056604,0.52000000,0.50485437,235
149,0.00551588,1.00000000,1.00000000,1.00000000,1.00000000,1.89179728,0.48000000,0.48000000,0.48000000,0.48000000,234
150,0.00553235,1.00000000,1.00000000,1.00000000,1.00000000,1.89798632,0.49000000,0.49056604,0.52000000,0.50485437,233
151,0.00536975,1.00000000,1.00000000,1.00000000,1.00000000,1.90375436,0.47000000,0.46808511,0.44000000,0.45360825,255
152,0.00539803,1.00000000,1.00000000,1.00000000,1.00000000,1.90723393,0.48000000,0.47826087,0.44000000,0.45833333,236
153,0.00536423,1.00000000,1.00000000,1.00000000,1.00000000,1.89934581,0.48000000,0.48148148,0.52000000,0.50000000,235
154,0.00518279,1.00000000,1.00000000,1.00000000,1.00000000,1.92078585,0.47000000,0.46808511,0.44000000,0.45360825,238
155,0.00523981,1.00000000,1.00000000,1.00000000,1.00000000,1.91245171,0.47000000,0.46666667,0.42000000,0.44210526,235
156,0.00561337,1.00000000,1.00000000,1.00000000,1.00000000,1.93286792,0.48000000,0.47727273,0.42000000,0.44680851,235
157,0.00499363,1.00000000,1.00000000,1.00000000,1.00000000,1.92271496,0.49000000,0.49056604,0.52000000,0.50485437,234
158,0.00494641,1.00000000,1.00000000,1.00000000,1.00000000,1.92707742,0.49000000,0.49056604,0.52000000,0.50485437,235
159,0.00480767,1.00000000,1.00000000,1.00000000,1.00000000,1.92962512,0.48000000,0.48000000,0.48000000,0.48000000,235
160,0.00479555,1.00000000,1.00000000,1.00000000,1.00000000,1.93398381,0.47000000,0.46808511,0.44000000,0.45360825,235
161,0.00470795,1.00000000,1.00000000,1.00000000,1.00000000,1.94015521,0.47000000,0.46808511,0.44000000,0.45360825,233
162,0.00463638,1.00000000,1.00000000,1.00000000,1.00000000,1.94323726,0.48000000,0.48076923,0.50000000,0.49019608,235
163,0.00457689,1.00000000,1.00000000,1.00000000,1.00000000,1.94157653,0.48000000,0.48076923,0.50000000,0.49019608,234
164,0.00452234,1.00000000,1.00000000,1.00000000,1.00000000,1.94157684,0.48000000,0.47916667,0.46000000,0.46938776,240
165,0.00449921,1.00000000,1.00000000,1.00000000,1.00000000,1.95960827,0.47000000,0.46808511,0.44000000,0.45360825,233
166,0.00442064,1.00000000,1.00000000,1.00000000,1.00000000,1.95298514,0.47000000,0.46808511,0.44000000,0.45360825,248
167,0.00443503,1.00000000,1.00000000,1.00000000,1.00000000,1.95272033,0.49000000,0.49056604,0.52000000,0.50485437,243
168,0.00441643,1.00000000,1.00000000,1.00000000,1.00000000,1.95864185,0.49000000,0.49056604,0.52000000,0.50485437,250
169,0.00428008,1.00000000,1.00000000,1.00000000,1.00000000,1.96536329,0.47000000,0.46808511,0.44000000,0.45360825,238
170,0.00419957,1.00000000,1.00000000,1.00000000,1.00000000,1.96206183,0.48000000,0.47916667,0.46000000,0.46938776,237
171,0.00426169,1.00000000,1.00000000,1.00000000,1.00000000,1.97452290,0.47000000,0.46666667,0.42000000,0.44210526,236
172,0.00414096,1.00000000,1.00000000,1.00000000,1.00000000,1.96775595,0.48000000,0.48076923,0.50000000,0.49019608,250
173,0.00410484,1.00000000,1.00000000,1.00000000,1.00000000,1.97903361,0.47000000,0.47058824,0.48000000,0.47524752,235
174,0.00401339,1.00000000,1.00000000,1.00000000,1.00000000,1.98569119,0.49000000,0.48979592,0.48000000,0.48484848,234
175,0.00401652,1.00000000,1.00000000,1.00000000,1.00000000,1.98725568,0.47000000,0.46808511,0.44000000,0.45360825,235
176,0.00392643,1.00000000,1.00000000,1.00000000,1.00000000,1.98774414,0.49000000,0.48979592,0.48000000,0.48484848,236
177,0.00388831,1.00000000,1.00000000,1.00000000,1.00000000,1.98263389,0.48000000,0.47916667,0.46000000,0.46938776,234
178,0.00384968,1.00000000,1.00000000,1.00000000,1.00000000,1.99469511,0.47000000,0.47058824,0.48000000,0.47524752,235
179,0.00381905,1.00000000,1.00000000,1.00000000,1.00000000,2.00030424,0.47000000,0.46808511,0.44000000,0.45360825,235
180,0.00379887,1.00000000,1.00000000,1.00000000,1.00000000,1.99753107,0.47000000,0.46808511,0.44000000,0.45360825,236
181,0.00371673,1.00000000,1.00000000,1.00000000,1.00000000,1.99655816,0.48000000,0.47916667,0.46000000,0.46938776,236
182,0.00375528,1.00000000,1.00000000,1.00000000,1.00000000,2.00921163,0.46000000,0.45652174,0.42000000,0.43750000,236
183,0.00365178,1.00000000,1.00000000,1.00000000,1.00000000,1.99851886,0.46000000,0.46000000,0.46000000,0.46000000,236
184,0.00364863,1.00000000,1.00000000,1.00000000,1.00000000,2.00520189,0.46000000,0.45652174,0.42000000,0.43750000,236
