epoch,train_loss,train_accuracy,train_precision,train_recall,train_f1,val_loss,val_accuracy,val_precision,val_recall,val_f1,epoch_time_ms
192,0.01160357,1.00000000,1.00000000,1.00000000,1.00000000,2.01245737,0.49000000,0.48936170,0.46000000,0.47422680,139
193,0.01081601,1.00000000,1.00000000,1.00000000,1.00000000,2.00700929,0.52000000,0.52272727,0.46000000,0.48936170,139
194,0.01164947,1.00000000,1.00000000,1.00000000,1.00000000,2.05236627,0.52000000,0.52500000,0.42000000,0.46666667,140
195,0.01136415,1.00000000,1.00000000,1.00000000,1.00000000,2.08657297,0.48000000,0.47500000,0.38000000,0.42222222,141
196,0.00955755,1.00000000,1.00000000,1.00000000,1.00000000,2.07818674,0.51000000,0.51162791,0.44000000,0.47311828,146
197,0.00971577,1.00000000,1.00000000,1.00000000,1.00000000,2.05501741,0.52000000,0.52380952,0.44000000,0.47826087,142
198,0.00914007,1.00000000,1.00000000,1.00000000,1.00000000,2.08045979,0.52000000,0.52173913,0.48000000,0.50000000,141
199,0.00892982,1.00000000,1.00000000,1.00000000,1.00000000,2.11690108,0.52000000,0.52272727,0.46000000,0.48936170,138
200,0.00853953,1.00000000,1.00000000,1.00000000,1.00000000,2.12081736,0.52000000,0.52272727,0.46000000,0.48936170,145
201,0.00849471,1.00000000,1.00000000,1.00000000,1.00000000,2.11537127,0.50000000,0.50000000,0.46000000,0.47916667,142
202,0.00838297,1.00000000,1.00000000,1.00000000,1.00000000,2.12708242,0.51000000,0.51219512,0.42000000,0.46153846,138
203,0.00803115,1.00000000,1.00000000,1.00000000,1.00000000,2.15797368,0.51000000,0.51063830,0.48000000,0.49484536,141
204,0.00754461,1.00000000,1.00000000,1.00000000,1.00000000,2.14757631,0.52000000,0.52272727,0.46000000,0.48936170,141
205,0.00769104,1.00000000,1.00000000,1.00000000,1.00000000,2.17586779,0.51000000,0.51162791,0.44000000,0.47311828,138
206,0.00732440,1.00000000,1.00000000,1.00000000,1.00000000,2.21034835,0.52000000,0.52173913,0.48000000,0.50000000,139
207,0.00709551,1.00000000,1.00000000,1.00000000,1.00000000,2.22818574,0.51000000,0.51111111,0.46000000,0.48421053,139
208,0.00695696,1.00000000,1.00000000,1.00000000,1.00000000,2.19088392,0.52000000,0.52380952,0.44000000,0.47826087,139
209,0.00705005,1.00000000,1.00000000,1.00000000,1.00000000,2.21705697,0.51000000,0.51219512,0.42000000,0.46153846,139
210,0.00672612,1.00000000,1.00000000,1.00000000,1.00000000,2.22935537,0.52000000,0.52380952,0.44000000,0.47826087,140
211,0.00639175,1.00000000,1.00000000,1.00000000,1.00000000,2.23617321,0.52000000,0.52173913,0.48000000,0.50000000,148
212,0.00622519,1.00000000,1.00000000,1.00000000,1.00000000,2.24994232,0.51000000,0.51111111,0.46000000,0.48421053,139
213,0.00614631,1.00000000,1.00000000,1.00000000,1.00000000,2.24306750,0.52000000,0.52173913,0.48000000,0.50000000,139
214,0.00626075,1.00000000,1.00000000,1.00000000,1.00000000,2.26922572,0.51000000,0.51063830,0.48000000,0.49484536,140
