epoch,train_loss,train_accuracy,train_precision,train_recall,train_f1,val_loss,val_accuracy,val_precision,val_recall,val_f1,epoch_time_ms
96,0.18457678,0.94000000,1.00000000,0.88000000,0.93617021,1.21018983,0.53000000,0.61538462,0.16000000,0.25396825,922
97,0.10229688,1.00000000,1.00000000,1.00000000,1.00000000,0.95100564,0.50000000,0.50000000,0.46000000,0.47916667,912
98,0.08515549,1.00000000,1.00000000,1.00000000,1.00000000,1.00168635,0.51000000,0.51020408,0.50000000,0.50505051,909
99,0.09077989,0.99666667,1.00000000,0.99333333,0.99665552,1.06638972,0.45000000,0.41935484,0.26000000,0.32098765,915
100,0.07237524,1.00000000,1.00000000,1.00000000,1.00000000,1.02053364,0.49000000,0.48717949,0.38000000,0.42696629,914
101,0.08051920,1.00000000,1.00000000,1.00000000,1.00000000,1.02645434,0.50000000,0.50000000,0.50000000,0.50000000,906
102,0.16205739,0.95666667,0.92024540,1.00000000,0.95846645,1.15141930,0.55000000,0.53623188,0.74000000,0.62184874,919
103,0.07432707,1.00000000,1.00000000,1.00000000,1.00000000,1.05473284,0.50000000,0.50000000,0.50000000,0.50000000,929
104,0.06895144,1.00000000,1.00000000,1.00000000,1.00000000,1.05983554,0.50000000,0.50000000,0.50000000,0.50000000,918
105,0.06837797,1.00000000,1.00000000,1.00000000,1.00000000,1.07181993,0.51000000,0.50980392,0.52000000,0.51485149,921
106,0.06935141,1.00000000,1.00000000,1.00000000,1.00000000,1.07609443,0.50000000,0.50000000,0.54000000,0.51923077,914
107,0.05937499,1.00000000,1.00000000,1.00000000,1.00000000,1.07847154,0.48000000,0.47826087,0.44000000,0.45833333,933
108,0.06289206,1.00000000,1.00000000,1.00000000,1.00000000,1.10239242,0.49000000,0.48648649,0.36000000,0.41379310,916
109,0.06085950,1.00000000,1.00000000,1.00000000,1.00000000,1.09845421,0.47000000,0.47058824,0.48000000,0.47524752,916
110,0.07365022,0.99666667,0.99337748,1.00000000,0.99667774,1.12492529,0.50000000,0.50000000,0.58000000,0.53703704,918
111,0.05164450,1.00000000,1.00000000,1.00000000,1.00000000,1.08267122,0.49000000,0.48837209,0.42000000,0.45161290,912
112,0.04986127,1.00000000,1.00000000,1.00000000,1.00000000,1.09079281,0.49000000,0.48717949,0.38000000,0.42696629,916
113,0.05090907,1.00000000,1.00000000,1.00000000,1.00000000,1.09943877,0.48000000,0.47916667,0.46000000,0.46938776,919
114,0.04684337,1.00000000,1.00000000,1.00000000,1.00000000,1.10612401,0.51000000,0.51219512,0.42000000,0.46153846,908
115,0.04708192,1.00000000,1.00000000,1.00000000,1.00000000,1.11570277,0.48000000,0.47826087,0.44000000,0.45833333,916
