epoch,train_loss,train_accuracy,train_precision,train_recall,train_f1,val_loss,val_accuracy,val_precision,val_recall,val_f1,epoch_time_ms
91,0.26738772,0.88333333,0.81081081,1.00000000,0.89552239,1.73900182,0.54000000,0.52564103,0.82000000,0.64062500,141
92,0.21180270,0.91333333,0.85632184,0.99333333,0.91975309,1.68410780,0.54000000,0.52777778,0.76000000,0.62295082,140
93,3.05073963,0.54000000,0.52083333,1.00000000,0.68493151,4.54874837,0.49000000,0.49494949,0.98000000,0.65771812,140
94,0.42928598,0.77666667,0.69483568,0.98666667,0.81542700,1.27143429,0.56000000,0.53846154,0.84000000,0.65625000,140
95,0.24396199,0.90000000,0.84482759,0.98000000,0.90740741,1.23421351,0.52000000,0.51428571,0.72000000,0.60000000,141
96,0.31825261,0.85000000,0.95652174,0.73333333,0.83018868,1.57465184,0.51000000,0.52173913,0.24000000,0.32876712,146
97,0.20928607,0.89666667,0.91608392,0.87333333,0.89419795,1.53377597,0.51000000,0.51063830,0.48000000,0.49484536,141
98,0.34139825,0.81333333,0.97959184,0.64000000,0.77419355,1.32330008,0.50000000,0.50000000,0.18000000,0.26470588,143
99,0.13446439,0.94333333,0.90797546,0.98666667,0.94568690,1.51007932,0.52000000,0.51515152,0.68000000,0.58620690,143
100,0.34654548,0.82000000,0.73762376,0.99333333,0.84659091,1.74230301,0.51000000,0.50649351,0.78000000,0.61417323,141
101,0.14868563,0.94666667,0.99264706,0.90000000,0.94405594,1.65327995,0.44000000,0.40625000,0.26000000,0.31707317,141
102,0.24667219,0.88000000,1.00000000,0.76000000,0.86363636,1.61982837,0.47000000,0.42105263,0.16000000,0.23188406,139
103,0.11574817,0.95666667,0.92546584,0.99333333,0.95819936,1.52148765,0.53000000,0.52238806,0.70000000,0.59829060,139
104,1.18676405,0.56000000,1.00000000,0.12000000,0.21428571,2.58061740,0.51000000,1.00000000,0.02000000,0.03921569,140
105,0.47953980,0.71666667,0.94520548,0.46000000,0.61883408,1.13009084,0.52000000,0.54545455,0.24000000,0.33333333,140
106,0.31278949,0.81666667,0.88617886,0.72666667,0.79853480,1.11089090,0.53000000,0.55172414,0.32000000,0.40506329,140
107,0.24781866,0.90333333,0.86227545,0.96000000,0.90851735,1.23352798,0.56000000,0.55555556,0.60000000,0.57692308,141
108,0.29415004,0.84666667,0.76530612,1.00000000,0.86705202,1.32320327,0.54000000,0.52941176,0.72000000,0.61016949,140
109,0.40935136,0.76666667,0.68181818,1.00000000,0.81081081,1.01528020,0.53000000,0.51898734,0.82000000,0.63565891,139
110,0.55299252,0.66333333,0.96226415,0.34000000,0.50246305,1.68990133,0.54000000,0.70000000,0.14000000,0.23333333,143
111,0.47540611,0.75333333,0.67431193,0.98000000,0.79891304,0.94169050,0.47000000,0.47945205,0.70000000,0.56910569,139
112,0.22667758,0.89666667,0.89403974,0.90000000,0.89700997,1.41204904,0.56000000,0.57142857,0.48000000,0.52173913,144
113,0.20202892,0.93666667,0.90683230,0.97333333,0.93890675,1.57661773,0.48000000,0.48275862,0.56000000,0.51851852,143
114,0.46776842,0.74666667,0.75694444,0.72666667,0.74149660,0.80198597,0.57000000,0.58974359,0.46000000,0.51685393,144
115,0.34988403,0.87666667,0.83431953,0.94000000,0.88401254,1.00913797,0.58000000,0.58333333,0.56000000,0.57142857,141
116,0.46254395,0.76000000,0.67567568,1.00000000,0.80645161,1.41330706,0.54000000,0.52439024,0.86000000,0.65151515,141
117,0.26584734,0.87333333,0.98275862,0.76000000,0.85714286,1.47173443,0.54000000,0.55263158,0.42000000,0.47727273,141
118,0.37072776,0.85666667,0.89629630,0.80666667,0.84912281,0.97967284,0.56000000,0.58823529,0.40000000,0.47619048,143
119,0.28174377,0.92666667,0.88095238,0.98666667,0.93081761,1.07261793,0.54000000,0.55000000,0.44000000,0.48888889,140
120,0.23864407,0.93666667,0.90184049,0.98000000,0.93929712,1.19956986,0.48000000,0.48076923,0.50000000,0.49019608,140
121,0.18547564,0.92333333,0.87134503,0.99333333,0.92834891,1.48475151,0.55000000,0.54237288,0.64000000,0.58715596,140
122,0.15882594,0.93333333,0.90625000,0.96666667,0.93548387,1.47137270,0.50000000,0.50000000,0.46000000,0.47916667,143
123,0.38602716,0.82333333,0.73891626,1.00000000,0.84985836,1.81760038,0.54000000,0.52500000,0.84000000,0.64615385,141
124,0.16301726,0.95333333,0.97222222,0.93333333,0.95238095,1.45850347,0.50000000,0.50000000,0.34000000,0.40476190,144
125,0.13372462,0.93666667,0.92810458,0.94666667,0.93729373,1.55631596,0.54000000,0.54545455,0.48000000,0.51063830,144
126,0.14687890,0.94666667,0.90361446,1.00000000,0.94936709,1.53832741,0.49000000,0.49090909,0.54000000,0.51428571,141
127,0.16149873,0.93000000,0.96402878,0.89333333,0.92733564,1.47688478,0.54000000,0.53448276,0.62000000,0.57407407,143
128,0.13842829,0.95000000,0.91411043,0.99333333,0.95207668,1.66054127,0.53000000,0.52459016,0.64000000,0.57657658,139
129,0.10103689,0.97000000,0.95483871,0.98666667,0.97049180,1.56037649,0.49000000,0.48837209,0.42000000,0.45161290,140
130,0.12692753,0.96333333,0.94267516,0.98666667,0.96416938,1.50340092,0.56000000,0.55357143,0.62000000,0.58490566,143
131,0.43521147,0.72666667,0.70481928,0.78000000,0.74050633,1.11232323,0.44000000,0.43750000,0.42000000,0.42857143,143
132,0.32167687,0.86000000,0.81764706,0.92666667,0.86875000,1.11391751,0.56000000,0.55000000,0.66000000,0.60000000,142
133,0.27289124,0.90000000,0.88961039,0.91333333,0.90131579,1.10305353,0.52000000,0.51851852,0.56000000,0.53846154,141
134,0.35213853,0.82333333,0.98019802,0.66000000,0.78884462,1.38665494,0.54000000,0.59090909,0.26000000,0.36111111,148
135,0.26513685,0.91666667,0.86982249,0.98000000,0.92163009,0.97970823,0.55000000,0.54545455,0.60000000,0.57142857,142
136,0.20542406,0.92000000,0.89375000,0.95333333,0.92258065,1.32610669,0.48000000,0.47619048,0.40000000,0.43478261,142
137,0.17160393,0.94333333,0.91304348,0.98000000,0.94533762,1.30231055,0.52000000,0.51851852,0.56000000,0.53846154,146
138,0.36363583,0.81333333,0.74226804,0.96000000,0.83720930,0.99876058,0.52000000,0.51785714,0.58000000,0.54716981,143
139,0.46321607,0.75000000,0.67281106,0.97333333,0.79564033,0.84410113,0.50000000,0.50000000,0.72000000,0.59016393,148
140,0.56554123,0.66333333,0.61722488,0.86000000,0.71866295,1.01664137,0.46000000,0.47058824,0.64000000,0.54237288,143
141,0.51342197,0.72333333,0.65581395,0.94000000,0.77260274,1.23308692,0.43000000,0.45333333,0.68000000,0.54400000,140
142,0.43716259,0.75000000,0.68292683,0.93333333,0.78873239,1.10757753,0.48000000,0.48484848,0.64000000,0.55172414,144
143,0.42269533,0.78000000,0.70388350,0.96666667,0.81460674,1.08070690,0.47000000,0.47692308,0.62000000,0.53913043,140
144,0.43501062,0.77333333,0.68981481,0.99333333,0.81420765,1.13106990,0.42000000,0.44736842,0.68000000,0.53968254,141
145,0.46927154,0.68666667,0.61570248,0.99333333,0.76020408,1.06000685,0.47000000,0.48148148,0.78000000,0.59541985,138
146,0.39901808,0.78666667,0.70093458,1.00000000,0.82417582,1.27700323,0.44000000,0.46052632,0.70000000,0.55555556,139
147,0.37298230,0.80666667,0.73232323,0.96666667,0.83333333,1.30319203,0.49000000,0.49295775,0.70000000,0.57851240,141
148,0.36632171,0.81333333,0.76704545,0.90000000,0.82822086,1.38557429,0.44000000,0.45161290,0.56000000,0.50000000,143
149,0.34708308,0.83666667,0.92436975,0.73333333,0.81784387,1.18123653,0.47000000,0.46153846,0.36000000,0.40449438,143
150,0.60967237,0.52333333,1.00000000,0.04666667,0.08917197,0.79707356,0.51000000,1.00000000,0.02000000,0.03921569,142
151,0.47997220,0.76333333,0.71351351,0.88000000,0.78805970,1.15729705,0.45000000,0.45901639,0.56000000,0.50450450,140
152,0.44359737,0.77666667,0.76774194,0.79333333,0.78032787,1.33368395,0.44000000,0.44230769,0.46000000,0.45098039,140
153,0.40011405,0.81000000,0.72906404,0.98666667,0.83852691,1.65035597,0.45000000,0.46666667,0.70000000,0.56000000,140
154,0.39812275,0.79333333,0.73157895,0.92666667,0.81764706,1.21071969,0.46000000,0.46774194,0.58000000,0.51785714,140
155,0.44412504,0.75333333,0.68095238,0.95333333,0.79444444,0.93309031,0.51000000,0.50684932,0.74000000,0.60162602,141
156,0.37805753,0.79333333,0.70754717,1.00000000,0.82872928,1.18950760,0.45000000,0.46753247,0.72000000,0.56692913,139
157,0.27887820,0.85000000,0.77486911,0.98666667,0.86803519,1.42062390,0.47000000,0.47887324,0.68000000,0.56198347,139
158,0.29047382,0.85000000,0.83439490,0.87333333,0.85342020,1.52071544,0.47000000,0.46938776,0.46000000,0.46464646,139
159,0.25748964,0.89000000,0.84615385,0.95333333,0.89655172,1.45221797,0.44000000,0.44230769,0.46000000,0.45098039,140
160,0.25766277,0.87333333,0.83333333,0.93333333,0.88050314,1.49530562,0.45000000,0.45614035,0.52000000,0.48598131,141
161,0.53920511,0.65333333,0.59200000,0.98666667,0.74000000,1.21520794,0.46000000,0.47500000,0.76000000,0.58461538,140
162,0.47243544,0.80666667,0.73711340,0.95333333,0.83139535,0.96294689,0.48000000,0.48529412,0.66000000,0.55932203,138
163,0.48305886,0.71000000,0.68000000,0.79333333,0.73230769,0.88629996,0.46000000,0.46551724,0.54000000,0.50000000,143
164,0.39030516,0.85000000,0.81437126,0.90666667,0.85804416,1.25403543,0.43000000,0.43396226,0.46000000,0.44660194,145
165,1.35804820,0.51333333,1.00000000,0.02666667,0.05194805,1.79420684,0.50000000,0.50000000,0.02000000,0.03846154,137
166,0.40844551,0.79000000,0.73513514,0.90666667,0.81194030,1.01019312,0.48000000,0.48484848,0.64000000,0.55172414,146
167,0.26217956,0.89333333,0.83146067,0.98666667,0.90243902,1.35107054,0.41000000,0.42105263,0.48000000,0.44859813,145
168,0.25535021,0.88333333,0.81767956,0.98666667,0.89425982,1.25610475,0.45000000,0.45762712,0.54000000,0.49541284,152
169,0.31514907,0.85666667,0.78010471,0.99333333,0.87390029,1.41651647,0.48000000,0.48571429,0.68000000,0.56666667,139
170,0.66956127,0.75333333,0.66964286,1.00000000,0.80213904,2.12913431,0.45000000,0.46913580,0.76000000,0.58015267,143
171,0.26282703,0.85666667,0.89629630,0.80666667,0.84912281,1.53320564,0.50000000,0.50000000,0.32000000,0.39024390,155
172,0.42821173,0.72000000,0.64102564,1.00000000,0.78125000,1.08115522,0.51000000,0.50632911,0.80000000,0.62015504,139
173,0.32507629,0.83333333,0.87878788,0.77333333,0.82269504,1.35100043,0.49000000,0.48979592,0.48000000,0.48484848,138
174,0.25175393,0.91333333,0.87349398,0.96666667,0.91772152,1.40195156,0.50000000,0.50000000,0.66000000,0.56896552,146
175,0.17361859,0.95000000,0.97202797,0.92666667,0.94880546,1.42175029,0.51000000,0.51063830,0.48000000,0.49484536,140
176,0.19819285,0.93666667,0.90683230,0.97333333,0.93890675,1.47676158,0.52000000,0.51515152,0.68000000,0.58620690,140
177,0.83616249,0.72000000,0.64347826,0.98666667,0.77894737,2.45656949,0.47000000,0.48192771,0.80000000,0.60150376,142
178,0.19171917,0.94666667,0.98550725,0.90666667,0.94444444,1.50991601,0.48000000,0.47500000,0.38000000,0.42222222,139
179,0.29278233,0.86666667,0.80219780,0.97333333,0.87951807,1.41188483,0.53000000,0.52307692,0.68000000,0.59130435,140
180,0.31724998,0.83000000,0.82781457,0.83333333,0.83056478,1.55483797,0.50000000,0.50000000,0.54000000,0.51923077,142
181,0.22527644,0.90000000,1.00000000,0.80000000,0.88888889,1.38254197,0.52000000,0.54545455,0.24000000,0.33333333,141
182,0.62252669,0.69666667,0.68553459,0.72666667,0.70550162,0.84433456,0.59000000,0.56716418,0.76000000,0.64957265,138
183,0.49762077,0.74333333,0.98666667,0.49333333,0.65777778,1.13300689,0.56000000,0.65000000,0.26000000,0.37142857,141
184,0.21588540,0.91666667,0.95620438,0.87333333,0.91289199,1.41025787,0.51000000,0.51063830,0.48000000,0.49484536,140
185,0.37626308,0.86333333,0.93600000,0.78000000,0.85090909,0.90088461,0.54000000,0.56666667,0.34000000,0.42500000,141
186,0.29207606,0.85000000,0.77486911,0.98666667,0.86803519,1.51291298,0.51000000,0.50684932,0.74000000,0.60162602,143
187,0.14510339,0.93666667,0.94557823,0.92666667,0.93602694,1.53721211,0.53000000,0.53061224,0.52000000,0.52525253,140
188,0.32318672,0.84666667,0.76804124,0.99333333,0.86627907,1.62120936,0.52000000,0.51351351,0.76000000,0.61290323,139
189,0.12318996,0.95333333,0.95333333,0.95333333,0.95333333,1.73272956,0.49000000,0.49056604,0.52000000,0.50485437,139
190,0.12008502,0.97000000,1.00000000,0.94000000,0.96907216,1.49291534,0.48000000,0.47727273,0.42000000,0.44680851,143
191,0.31928789,0.85000000,1.00000000,0.70000000,0.82352941,1.74211602,0.53000000,0.60000000,0.18000000,0.27692308,140
192,0.18326457,0.92666667,1.00000000,0.85333333,0.92086331,1.67939894,0.53000000,0.54838710,0.34000000,0.41975309,143
193,0.14737806,0.95333333,0.92500000,0.98666667,0.95483871,1.70404321,0.54000000,0.52941176,0.72000000,0.61016949,141
194,0.19091450,0.92333333,1.00000000,0.84666667,0.91696751,1.76257147,0.49000000,0.48148148,0.26000000,0.33766234,141
195,0.45063801,0.78666667,0.95744681,0.60000000,0.73770492,1.99937392,0.54000000,0.55882353,0.38000000,0.45238095,139
196,0.11110696,0.96666667,1.00000000,0.93333333,0.96551724,1.58761960,0.50000000,0.50000000,0.42000000,0.45652174,139
197,0.39248952,0.77333333,0.79710145,0.73333333,0.76388889,1.08758238,0.55000000,0.54098361,0.66000000,0.59459459,139
198,0.36399186,0.82666667,0.79878049,0.87333333,0.83439490,1.08691060,0.53000000,0.52631579,0.60000000,0.56074766,138
199,0.22111370,0.88666667,0.89726027,0.87333333,0.88513514,1.42596827,0.51000000,0.51612903,0.32000000,0.39506173,139
200,0.55449454,0.67333333,0.60483871,1.00000000,0.75376884,1.39928308,0.51000000,0.50549451,0.92000000,0.65248227,138
201,0.60198661,0.68000000,0.93548387,0.38666667,0.54716981,1.95394526,0.50000000,0.50000000,0.08000000,0.13793103,138
202,0.35362975,0.81666667,0.81045752,0.82666667,0.81848185,1.26735357,0.53000000,0.53061224,0.52000000,0.52525253,140
203,0.22023090,0.90333333,1.00000000,0.80666667,0.89298893,1.84185291,0.49000000,0.47619048,0.20000000,0.28169014,139
204,0.28301162,0.88000000,0.91304348,0.84000000,0.87500000,1.07384649,0.51000000,0.51282051,0.40000000,0.44943820,138
205,0.07400684,0.98333333,0.97385621,0.99333333,0.98349835,1.59864526,0.53000000,0.52830189,0.56000000,0.54368932,139
206,1.06308122,0.67666667,1.00000000,0.35333333,0.52216749,2.70310612,0.51000000,0.54545455,0.12000000,0.19672131,138
207,0.47693043,0.76000000,0.73493976,0.81333333,0.77215190,0.77778102,0.50000000,0.50000000,0.56000000,0.52830189,139
208,0.51334355,0.72666667,0.76984127,0.64666667,0.70289855,0.96210549,0.55000000,0.56410256,0.44000000,0.49438202,137
209,0.41281700,0.82000000,0.78915663,0.87333333,0.82911392,0.89303084,0.57000000,0.57142857,0.56000000,0.56565657,139
210,0.37807770,0.85000000,0.78688525,0.96000000,0.86486486,1.43368603,0.52000000,0.51515152,0.68000000,0.58620690,139
211,0.32231458,0.85000000,0.78378378,0.96666667,0.86567164,1.14916666,0.59000000,0.57377049,0.70000000,0.63063063,138
212,0.32959837,0.83000000,0.75647668,0.97333333,0.85131195,1.28878408,0.54000000,0.52857143,0.74000000,0.61666667,138
213,0.73836134,0.75000000,0.66816143,0.99333333,0.79892761,1.78814851,0.47000000,0.48101266,0.76000000,0.58914729,138
214,0.64873812,0.62000000,0.76470588,0.34666667,0.47706422,1.56659911,0.49000000,0.47826087,0.22000000,0.30136986,141
215,0.29039167,0.87000000,0.91111111,0.82000000,0.86315789,1.21877099,0.51000000,0.51351351,0.38000000,0.43678161,146
