epoch,train_loss,train_accuracy,train_precision,train_recall,train_f1,val_loss,val_accuracy,val_precision,val_recall,val_f1,epoch_time_ms
91,0.57484960,0.64333333,1.00000000,0.28666667,0.44559585,1.15953624,0.52000000,1.00000000,0.04000000,0.07692308,437
92,0.38030527,0.79333333,1.00000000,0.58666667,0.73949580,0.97415578,0.55000000,0.77777778,0.14000000,0.23728814,433
93,0.33141258,0.83666667,1.00000000,0.67333333,0.80478088,0.92075489,0.54000000,0.66666667,0.16000000,0.25806452,427
94,0.19433987,0.98000000,0.98000000,0.98000000,0.98000000,0.80154964,0.56000000,0.56818182,0.50000000,0.53191489,427
95,0.19014891,0.98333333,0.98013245,0.98666667,0.98338870,0.80748894,0.64000000,0.63461538,0.66000000,0.64705882,423
96,0.26957471,0.88333333,0.81081081,1.00000000,0.89552239,0.90808529,0.57000000,0.54545455,0.84000000,0.66141732,423
97,0.38059370,0.79333333,0.70754717,1.00000000,0.82872928,0.99503450,0.54000000,0.52380952,0.88000000,0.65671642,423
98,0.30790180,0.87333333,1.00000000,0.74666667,0.85496183,0.94244222,0.57000000,0.73333333,0.22000000,0.33846154,423
99,0.23498473,0.93333333,0.88235294,1.00000000,0.93750000,0.88284298,0.58000000,0.55555556,0.80000000,0.65573770,435
100,0.24182416,0.91000000,0.84745763,1.00000000,0.91743119,0.93806651,0.57000000,0.54666667,0.82000000,0.65600000,440
101,0.18732894,0.98333333,1.00000000,0.96666667,0.98305085,0.84275039,0.55000000,0.57575758,0.38000000,0.45783133,436
102,0.61048381,0.65333333,0.59055118,1.00000000,0.74257426,1.22832250,0.50000000,0.50000000,0.90000000,0.64285714,430
103,0.18323602,0.97666667,0.95541401,1.00000000,0.97719870,0.85113054,0.58000000,0.56666667,0.68000000,0.61818182,431
104,0.19469702,0.97333333,1.00000000,0.94666667,0.97260274,0.87375319,0.57000000,0.64000000,0.32000000,0.42666667,431
105,0.19754169,0.97333333,1.00000000,0.94666667,0.97260274,0.90190641,0.57000000,0.64000000,0.32000000,0.42666667,435
106,0.16344875,0.98000000,0.96153846,1.00000000,0.98039216,0.84424440,0.61000000,0.59322034,0.70000000,0.64220183,426
107,0.77586131,0.61000000,0.56179775,1.00000000,0.71942446,1.37005257,0.50000000,0.50000000,0.92000000,0.64788732,423
108,0.15482376,0.99333333,0.98684211,1.00000000,0.99337748,0.81243950,0.57000000,0.57446809,0.54000000,0.55670103,426
109,0.16777099,0.97333333,0.94936709,1.00000000,0.97402597,0.88288444,0.57000000,0.55737705,0.68000000,0.61261261,425
110,0.16008299,0.99666667,1.00000000,0.99333333,0.99665552,0.81897716,0.61000000,0.64102564,0.50000000,0.56179775,426
111,0.17013212,0.97000000,0.94339623,1.00000000,0.97087379,0.90170776,0.61000000,0.58208955,0.78000000,0.66666667,440
112,0.14289396,0.98333333,0.96774194,1.00000000,0.98360656,0.87081184,0.58000000,0.57142857,0.64000000,0.60377358,429
113,0.16529961,0.96666667,0.93750000,1.00000000,0.96774194,0.92367453,0.58000000,0.55882353,0.76000000,0.64406780,429
114,0.18762472,0.95666667,0.92024540,1.00000000,0.95846645,0.97898716,0.59000000,0.56338028,0.80000000,0.66115702,430
115,0.12434126,1.00000000,1.00000000,1.00000000,1.00000000,0.87920854,0.57000000,0.57446809,0.54000000,0.55670103,424
116,0.75944546,0.59666667,1.00000000,0.19333333,0.32402235,1.62355258,0.53000000,1.00000000,0.06000000,0.11320755,455
117,0.16436622,0.97000000,1.00000000,0.94000000,0.96907216,0.92682242,0.55000000,0.60869565,0.28000000,0.38356164,428
118,0.58478045,0.70000000,0.62500000,1.00000000,0.76923077,1.22564313,0.51000000,0.50574713,0.88000000,0.64233577,425
119,0.13597743,0.98666667,0.97402597,1.00000000,0.98684211,0.88059576,0.59000000,0.57894737,0.66000000,0.61682243,431
120,0.13848895,0.97666667,0.95541401,1.00000000,0.97719870,0.91042117,0.60000000,0.58064516,0.72000000,0.64285714,425
121,0.10975514,1.00000000,1.00000000,1.00000000,1.00000000,0.89081633,0.60000000,0.60416667,0.58000000,0.59183673,423
